Tx->Rx | Rx->Tx
50  50 |       
92  92 |       
30  30 |       
92  92 |       
C2  C2 |       
55  55 |       
AA  AA |       
97  97 |       
48  48 |       
4A  4A |       
88  88 |       
96  96 |       
D9  D9 |       
25  25 |       
0B  0B |       
2A  2A |       
99  99 |       
05  05 |       
09  09 |       
0E  0E |       
82  82 |       
4A  4A |       
09  09 |       
28  28 |       
A9  A9 |       
28  28 |       
89  89 |       
29  29 |       
92  92 |       
AC  AC |       
20  20 |       
B4  B4 |       
49  49 |       
41  41 |       
25  25 |       
8B  8B |       
05  05 |       
09  09 |       
25  25 |       
04  04 |       
B6  B6 |       
2C  2C |       
94  94 |       
12  12 |       
50  50 |       
49  49 |       
40  40 |       
8A  8A |       
09  09 |       
28  28 |       
24  24 |       
6C  6C |       
95  95 |       
40  40 |       
95  95 |       
04  04 |       
94  94 |       
12  12 |       
50  50 |       
49  49 |       
41  41 |       
25  25 |       
04  04 |       
94  94 |       
D2  D2 |       
0A  0A |       
16  16 |       
4A  4A |       
09  09 |       
28  28 |       
20  20 |       
B1  B1 |       
25  25 |       
5A  5A |       
24  24 |       
B0  B0 |       
87  87 |       
48  48 |       
96  96 |       
C2  C2 |       
4B  4B |       
4B  4B |       
25  25 |       
32  32 |       
55  55 |       
32  32 |       
0B  0B |       
49  49 |       
2D  2D |       
83  83 |       
34  34 |       
55  55 |       
05  05 |       
B3  B3 |       
33  33 |       
40  40 |       
CD  CD |       
D8  D8 |       
41  41 |       
64  64 |       
66  66 |       
EC  EC |       
A8  A8 |       
2C  2C |       
20  20 |       
B2  B2 |       
20  20 |       
B0  B0 |       
82  82 |       
CA  CA |       
95  95 |       
64  64 |       
41  41 |       
6E  6E |       
B3  B3 |       
2C  2C |       
88  88 |       
2C  2C |       
A8  A8 |       
2C  2C |       
89  89 |       
28  28 |       
A9  A9 |       
56  56 |       
C8  C8 |       
2C  2C |       
20  20 |       
B0  B0 |       
82  82 |       
C2  C2 |       
0B  0B |       
08  08 |       
2C  2C |       
20  20 |       
B0  B0 |       
82  82 |       
D9  D9 |       
99  99 |       
61  61 |       
05  05 |       
84  84 |       
3B  3B |       
44  44 |       
16  16 |       
CC  CC |       
DD  DD |       
38  38 |       
CD  CD |       
DA  DA |       
A8  A8 |       
76  76 |       
10  10 |       
5A  5A |       
24  24 |       
B4  B4 |       
49  49 |       
61  61 |       
99  99 |       
A0  A0 |       
42  42 |       
D0  D0 |       
33  33 |       
5A  5A |       
C9  C9 |       
26  26 |       
81  81 |       
99  99 |       
A0  A0 |       
41  41 |       
61  61 |       
05  05 |       
91  91 |       
0B  0B |       
42  42 |       
A0  A0 |       
B0  B0 |       
CC  CC |       
D0  D0 |       
20  20 |       
B0  B0 |       
82  82 |       
C3  C3 |       
33  33 |       
40  40 |       
CC  CC |       
D0  D0 |       
4C  4C |       
CB  CB |       
66  66 |       
6E  6E |       
82  82 |       
1D  1D |       
0B  0B |       
25  25 |       
A2  A2 |       
4B  4B |       
44  44 |       
96  96 |       
19  19 |       
BB  BB |       
44  44 |       
3A  3A |       
09  09 |       
28  28 |       
24  24 |       
B4  B4 |       
49  49 |       
61  61 |       
05  05 |       
32  32 |       
0B  0B |       
08  08 |       
2C  2C |       
20  20 |       
B0  B0 |       
82  82 |       
C2  C2 |       
0B  0B |       
12  12 |       
0B  0B |       
08  08 |       
34  34 |       
17  17 |       
33  33 |       
40  40 |       
CC  CC |       
D0  D0 |       
33  33 |       
76  76 |       
24  24 |       
16  16 |       
2C  2C |       
16  16 |       
24  24 |       
16  16 |       
10  10 |       
58  58 |       
41  41 |       
6C  6C |       
CC  CC |       
B6  B6 |       
B9  B9 |       
96  96 |       
24  24 |       
1A  1A |       
22  22 |       
0D  0D |       
11  11 |       
06  06 |       
88  88 |       
85  85 |       
A0  A0 |       
41  41 |       
6C  6C |       
CC  CC |       
D0  D0 |       
33  33 |       
2C  2C |       
33  33 |       
76  76 |       
10  10 |       
B4  B4 |       
0C  0C |       
DD  DD |       
8B  8B |       
9B  9B |       
D0  D0 |       
32  32 |       
34  34 |       
0C  0C |       
CD  CD |       
04  04 |       
CC  CC |       
B6  B6 |       
B9  B9 |       
9A  9A |       
06  06 |       
66  66 |       
81  81 |       
99  99 |       
A0  A0 |       
99  99 |       
9A  9A |       
0B  0B |       
99  99 |       
A0  A0 |       
66  66 |       
68  68 |       
19  19 |       
9A  9A |       
06  06 |       
66  66 |       
82  82 |       
66  66 |       
68  68 |       
19  19 |       
9A  9A |       
33  33 |       
27  27 |       
A0  A0 |       
B9  B9 |       
1A  1A |       
06  06 |       
66  66 |       
81  81 |       
99  99 |       
A0  A0 |       
99  99 |       
BB  BB |       
0C  0C |       
CD  CD |       
52  52 |       
E6  E6 |       
F4  F4 |       
0C  0C |       
CB  CB |       
44  44 |       
AD  AD |       
52  52 |       
66  66 |       
6A  6A |       
19  19 |       
3B  3B |       
0C  0C |       
CD  CD |       
43  43 |       
27  27 |       
A0  A0 |       
B9  B9 |       
AD  AD |       
43  43 |       
23  23 |       
46  46 |       
64  64 |       
6A  6A |       
19  19 |       
1A  1A |       
06  06 |       
66  66 |       
8C  8C |       
C8  C8 |       
D4  D4 |       
32  32 |       
35  35 |       
0C  0C |       
8D  8D |       
03  03 |       
33  33 |       
40  40 |       
CC  CC |       
D0  D0 |       
4C  4C |       
D6  D6 |       
C8  C8 |       
CC  CC |       
D0  D0 |       
33  33 |       
34  34 |       
0C  0C |       
CD  CD |       
03  03 |       
33  33 |       
41  41 |       
73  73 |       
34  34 |       
0C  0C |       
CD  CD |       
1A  1A |       
66  66 |       
68  68 |       
8C  8C |       
CD  CD |       
19  19 |       
91  91 |       
AA  AA |       
33  33 |       
34  34 |       
0C  0C |       
CD  CD |       
03  03 |       
33  33 |       
46  46 |       
64  64 |       
68  68 |       
2E  2E |       
66  66 |       
81  81 |       
9A  9A |       
D4  D4 |       
33  33 |       
35  35 |       
51  51 |       
99  99 |       
A0  A0 |       
66  66 |       
68  68 |       
56  56 |       
66  66 |       
84  84 |       
66  66 |       
68  68 |       
56  56 |       
66  66 |       
81  81 |       
99  99 |       
A0  A0 |       
66  66 |       
68  68 |       
46  46 |       
66  66 |       
88  88 |       
82  82 |       
C2  C2 |       
0D  0D |       
11  11 |       
05  05 |       
84  84 |       
16  16 |       
10  10 |       
58  58 |       
41  41 |       
A2  A2 |       
20  20 |       
B0  B0 |       
83  83 |       
44  44 |       
43  43 |       
A6  A6 |       
66  66 |       
68  68 |       
19  19 |       
9A  9A |       
06  06 |       
66  66 |       
81  81 |       
99  99 |       
A0  A0 |       
66  66 |       
68  68 |       
19  19 |       
9A  9A |       
06  06 |       
66  66 |       
82  82 |       
E6  E6 |       
68  68 |       
26  26 |       
65  65 |       
84  84 |       
16  16 |       
10  10 |       
58  58 |       
41  41 |       
61  61 |       
06  06 |       
82  82 |       
E6  E6 |       
68  68 |       
19  19 |       
9A  9A |       
06  06 |       
4F  4F |       
44  44 |       
42  42 |       
D1  D1 |       
99  99 |       
9A  9A |       
24  24 |       
83  83 |       
40  40 |       
CC  CC |       
B6  B6 |       
64  64 |       
68  68 |       
10  10 |       
58  58 |       
41  41 |       
A1  A1 |       
66  66 |       
66  66 |       
81  81 |       
99  99 |       
A0  A0 |       
66  66 |       
68  68 |       
19  19 |       
9A  9A |       
06  06 |       
66  66 |       
81  81 |       
99  99 |       
A2  A2 |       
20  20 |       
B6  B6 |       
66  66 |       
58  58 |       
41  41 |       
A2  A2 |       
33  33 |       
34  34 |       
0C  0C |       
CD  CD |       
43  43 |       
33  33 |       
40  40 |       
CC  CC |       
D1  D1 |       
10  10 |       
58  58 |       
41  41 |       
61  61 |       
9B  9B |       
B0  B0 |       
CD  CD |       
D8  D8 |       
41  41 |       
61  61 |       
05  05 |       
86  86 |       
6E  6E |       
C3  C3 |       
33  33 |       
41  41 |       
73  73 |       
76  76 |       
10  10 |       
B4  B4 |       
13  13 |       
37  37 |       
62  62 |       
C1  C1 |       
A0  A0 |       
66  66 |       
68  68 |       
19  19 |       
9A  9A |       
23  23 |       
33  33 |       
40  40 |       
CC  CC |       
D0  D0 |       
33  33 |       
7A  7A |       
06  06 |       
6E  6E |       
C8  C8 |       
CC  CC |       
D0  D0 |       
AC  AC |       
D6  D6 |       
A1  A1 |       
91  91 |       
AA  AA |       
4C  4C |       
DD  DD |       
86  86 |       
6F  6F |       
44  44 |       
66  66 |       
ED  ED |       
AE  AE |       
4E  4E |       
C4  C4 |       
CC  CC |       
D4  D4 |       
5C  5C |       
8D  8D |       
43  43 |       
23  23 |       
46  46 |       
99  99 |       
1A  1A |       
06  06 |       
66  66 |       
81  81 |       
99  99 |       
A0  A0 |       
66  66 |       
68  68 |       
19  19 |       
3D  3D |       
03  03 |       
33  33 |       
40  40 |       
0B  0B |       
09  09 |       
56  56 |       
12  12 |       
7D  7D |       
5E  5E |       
7E  7E |       
       | 7E  7E
       | 03  03
       | AA  AA
       | A9  A9
       | 7E  7E
7E  7E |       
03  03 |       
00  00 |       
03  03 |       
02  02 |       
03  03 |       
E8  E8 |       
50  50 |       
4A  4A |       
B0  B0 |       
92  92 |       
82  82 |       
1D  1D |       
04  04 |       
3B  3B |       
08  08 |       
29  29 |       
90  90 |       
58  58 |       
41  41 |       
61  61 |       
05  05 |       
84  84 |       
16  16 |       
10  10 |       
58  58 |       
42  42 |       
D0  D0 |       
20  20 |       
B0  B0 |       
82  82 |       
99  99 |       
05  05 |       
84  84 |       
16  16 |       
12  12 |       
AC  AC |       
21  21 |       
D0  D0 |       
49  49 |       
41  41 |       
25  25 |       
A2  A2 |       
4A  4A |       
64  64 |       
16  16 |       
10  10 |       
59  59 |       
50  50 |       
59  59 |       
10  10 |       
E8  E8 |       
24  24 |       
A0  A0 |       
82  82 |       
CA  CA |       
87  87 |       
44  44 |       
41  41 |       
61  61 |       
05  05 |       
84  84 |       
3A  3A |       
09  09 |       
2C  2C |       
20  20 |       
B0  B0 |       
82  82 |       
82  82 |       
56  56 |       
88  88 |       
87  87 |       
45  45 |       
49  49 |       
64  64 |       
41  41 |       
68  68 |       
92  92 |       
C2  C2 |       
0B  0B |       
44  44 |       
96  96 |       
89  89 |       
28  28 |       
24  24 |       
B2  B2 |       
A0  A0 |       
B0  B0 |       
82  82 |       
C3  C3 |       
37  37 |       
4C  4C |       
85  85 |       
6E  6E |       
20  20 |       
A2  A2 |       
A4  A4 |       
B5  B5 |       
12  12 |       
58  58 |       
41  41 |       
41  41 |       
25  25 |       
A2  A2 |       
55  55 |       
84  84 |       
3A  3A |       
09  09 |       
2D  2D |       
12  12 |       
58  58 |       
41  41 |       
41  41 |       
25  25 |       
04  04 |       
94  94 |       
54  54 |       
94  94 |       
E2  E2 |       
0A  0A |       
75  75 |       
05  05 |       
84  84 |       
3A  3A |       
09  09 |       
28  28 |       
24  24 |       
B4  B4 |       
49  49 |       
41  41 |       
25  25 |       
84  84 |       
16  16 |       
10  10 |       
58  58 |       
41  41 |       
61  61 |       
05  05 |       
84  84 |       
16  16 |       
10  10 |       
58  58 |       
41  41 |       
61  61 |       
05  05 |       
84  84 |       
94  94 |       
24  24 |       
96  96 |       
10  10 |       
58  58 |       
41  41 |       
61  61 |       
05  05 |       
86  86 |       
6E  6E |       
C2  C2 |       
0B  0B |       
08  08 |       
2C  2C |       
58  58 |       
2C  2C |       
48  48 |       
2C  2C |       
20  20 |       
B0  B0 |       
82  82 |       
C2  C2 |       
0B  0B |       
0C  0C |       
6E  6E |       
C2  C2 |       
0B  0B |       
08  08 |       
2C  2C |       
20  20 |       
B6  B6 |       
B9  B9 |       
96  96 |       
CC  CC |       
CB  CB |       
08  08 |       
34  34 |       
13  13 |       
33  33 |       
40  40 |       
CC  CC |       
B6  B6 |       
66  66 |       
68  68 |       
88  88 |       
2C  2C |       
58  58 |       
34  34 |       
0C  0C |       
CD  CD |       
03  03 |       
32  32 |       
DA  DA |       
66  66 |       
68  68 |       
19  19 |       
9A  9A |       
06  06 |       
66  66 |       
82  82 |       
E6  E6 |       
68  68 |       
19  19 |       
9A  9A |       
24  24 |       
83  83 |       
41  41 |       
73  73 |       
34  34 |       
0C  0C |       
CD  CD |       
03  03 |       
37  37 |       
61  61 |       
99  99 |       
A0  A0 |       
66  66 |       
68  68 |       
10  10 |       
B4  B4 |       
0C  0C |       
CD  CD |       
12  12 |       
43  43 |       
B0  B0 |       
82  82 |       
C5  C5 |       
CD  CD |       
D8  D8 |       
66  66 |       
68  68 |       
19  19 |       
9A  9A |       
06  06 |       
66  66 |       
81  81 |       
99  99 |       
A0  A0 |       
66  66 |       
5B  5B |       
33  33 |       
34  34 |       
44  44 |       
1A  1A |       
06  06 |       
65  65 |       
B3  B3 |       
37  37 |       
61  61 |       
99  99 |       
A0  A0 |       
66  66 |       
68  68 |       
19  19 |       
BB  BB |       
08  08 |       
5A  5A |       
06  06 |       
66  66 |       
81  81 |       
9B  9B |       
B0  B0 |       
82  82 |       
C3  C3 |       
32  32 |       
D9  D9 |       
99  99 |       
A0  A0 |       
41  41 |       
61  61 |       
99  99 |       
A0  A0 |       
42  42 |       
D0  D0 |       
33  33 |       
34  34 |       
0C  0C |       
CD  CD |       
11  11 |       
05  05 |       
84  84 |       
16  16 |       
44  44 |       
16  16 |       
EB  EB |       
32  32 |       
C2  C2 |       
0B  0B |       
22  22 |       
0B  0B |       
44  44 |       
AD  AD |       
03  03 |       
33  33 |       
40  40 |       
85  85 |       
A0  A0 |       
66  66 |       
58  58 |       
49  49 |       
45  45 |       
42  42 |       
B7  B7 |       
10  10 |       
58  58 |       
43  43 |       
A0  A0 |       
87  87 |       
61  61 |       
05  05 |       
84  84 |       
16  16 |       
10  10 |       
58  58 |       
41  41 |       
61  61 |       
06  06 |       
88  88 |       
82  82 |       
C2  C2 |       
0B  0B |       
08  08 |       
2C  2C |       
20  20 |       
B1  B1 |       
73  73 |       
34  34 |       
44  44 |       
3B  3B |       
0C  0C |       
CD  CD |       
03  03 |       
37  37 |       
61  61 |       
99  99 |       
A0  A0 |       
66  66 |       
68  68 |       
26  26 |       
6E  6E |       
99  99 |       
99  99 |       
A0  A0 |       
66  66 |       
68  68 |       
19  19 |       
9A  9A |       
06  06 |       
66  66 |       
82  82 |       
E6  E6 |       
68  68 |       
26  26 |       
66  66 |       
81  81 |       
99  99 |       
A1  A1 |       
59  59 |       
96  96 |       
D3  D3 |       
33  33 |       
40  40 |       
CC  CC |       
B0  B0 |       
82  82 |       
D9  D9 |       
99  99 |       
A2  A2 |       
20  20 |       
D0  D0 |       
5C  5C |       
CD  CD |       
04  04 |       
CC  CC |       
D0  D0 |       
33  33 |       
2C  2C |       
58  58 |       
2A  2A |       
